            X               Y   Area
     -10.5540         2.86090    R3
      7.58900        -8.23860    R2
      9.90300         11.5781    R3
     -6.21010       -0.327000    R2
     -13.3951         1.51420    R3
      6.53370        -5.97610    R2
     -1.40990         7.78840    R2
     -12.9519        -10.1356    R3
     -8.71270        -2.36510    R2
      1.62750        -10.8289    R3
      11.2546         8.90010    R3
     -3.45260         3.10930    R2
      11.2958        -7.13100    R3
     -13.0263        0.483600    R3
      8.81400        -9.36420    R2
      6.09560         8.83840    R2
      13.9318        -11.3418    R3
      1.11170         8.85700    R2
      13.3174        -5.68180    R3
    -0.888200         12.9855    R3
     -1.91390        0.657700    R1
      1.78110        -1.29670    R1
     -5.30200        -8.46430    R2
     -5.02210         9.05330    R2
      7.98960         5.22010    R2
     -4.18680         13.4448    R3
      1.32680        -10.2827    R3
    -0.300900        -3.10490    R2
     -13.2775        -7.08040    R3
     -12.1431        -3.23410    R3
     -12.1173         11.5899    R3
      3.01760        -2.40280    R2
     -7.17820         4.02030    R2
     -4.51470         6.99640    R2
     -9.54500        -10.5505    R3
    -0.942800         4.72800    R2
      10.1682         13.2615    R3
     -6.62150         8.22590    R2
      10.1013         7.17170    R3
     -7.59210         4.56740    R2
      4.80090        -1.98310    R2
    -0.932600         9.78530    R2
     -12.9422        -2.21310    R3
     -11.2986         2.61910    R3
     -6.20120         13.4162    R3
    -0.500200         9.69060    R2
      2.71970        -9.77620    R2
      6.11730         7.36210    R2
     0.773400         8.69070    R2
     -1.64910        -10.9049    R3
      9.53370         3.73200    R2
     -4.34220         11.4860    R3
      10.6589         2.75760    R3
      5.82910         3.96340    R2
      9.96210         1.55530    R2
     -8.91590         7.99100    R2
      1.42370        -1.16950    R1
      1.37920         12.7212    R3
      7.36260         8.08520    R2
     -9.48710        -3.32500    R2
     -5.12190        -2.26190    R2
      2.98480        -5.64250    R2
     -11.7668       -0.704600    R3
      5.65240         5.98800    R2
     0.869000         2.98000    R2
     -7.51520        -9.71410    R2
    -0.366700         11.9699    R3
     -2.11920         13.6118    R3
     -13.7552        -13.4312    R3
      8.52370       -0.708800    R2
      4.18410        -5.08940    R2
      12.6945         3.96720    R3
     -8.51630         5.05440    R2
     -1.94080        -4.08890    R2
      6.33380        -13.4782    R3
      10.8447         13.1657    R3
     -5.82020       -0.678400    R2
     -6.02520        -9.97630    R2
     -13.4163        -2.25330    R3
     -10.3362        -6.77760    R3
      12.1459         6.79010    R3
      8.54440         11.5724    R3
      7.35260         9.93960    R2
     -6.82430         11.0060    R3
     -7.88240        -9.55310    R2
     -1.89620         12.4175    R3
     -6.55930         8.00650    R2
      7.77580         13.0536    R3
     -3.14130        -12.1756    R3
      2.21780         10.8260    R3
      5.46790        -1.83790    R2
      4.19380        -5.11810    R2
     -6.32680         8.35550    R2
     -11.8792         1.94380    R3
     -9.03380        -10.8746    R3
      2.54720         2.91900    R2
     -8.00640         10.6529    R3
      1.60690        -9.84180    R2
      11.7201         3.04770    R3
     -12.4521       -0.272700    R3
      12.6841         11.2107    R3
     -13.4821         12.9419    R3
      12.4580        -12.7815    R3
      11.4378        -10.5154    R3
     -7.53090         9.75280    R2
     -10.3370        -5.23770    R3
     -5.40900         12.6780    R3
     -5.69470        -3.48970    R2
      12.5328        -7.16670    R3
      12.8595         11.8179    R3
      5.14110        -7.95800    R2
      8.64380        -13.4077    R3
     -5.94510        -3.03970    R2
    -0.667000        -1.78300    R1
      11.9631         9.73410    R3
      10.4184         13.5337    R3
     -13.1805         5.26800    R3
    -0.481400         2.15210    R1
    -0.890100        -5.69830    R2
     -1.78330        -3.54490    R2
      10.8261         10.8818    R3
      2.28980        -7.79840    R2
      5.99460       -0.864300    R2
     -7.20510        -1.12230    R2
     -13.9533        -13.2953    R3
     -9.71120        -10.9231    R3
      10.9991         1.09670    R3
      6.19180        0.183200    R2
      8.09520         13.2902    R3
      12.1258        0.975000    R3
     -6.39230        -8.98440    R2
     -13.2013         11.8880    R3
      12.0339        -13.6718    R3
     -4.66260         7.16550    R2
      10.7102       -0.399500    R3
      11.9744        -8.41010    R3
      5.07550        -13.9033    R3
     -7.59320        -8.19610    R2
     2.000000E-03    -11.4869    R3
     -8.59170         9.98220    R2
     -7.07930         6.95800    R2
     -6.01160         6.16500    R2
     -7.27170         2.98620    R2
     -4.44420         12.8684    R3
      4.45790         13.9394    R3
     -4.92740        -13.0717    R3
     -13.0129        0.393400    R3
     -2.50520         3.44130    R2
      6.08850         10.1515    R3
     -6.53850        -3.67070    R2
     -4.92000        -9.97530    R2
      10.0198        -3.98800    R3
     -9.74720        -3.74880    R2
     -4.15320        -7.95220    R2
     -5.37830        -3.88250    R2
     -11.4513        -13.7434    R3
      11.0167       -0.707200    R3
     -3.46650        -4.84880    R2
     -9.70280        -12.7295    R3
     -13.2401         6.39960    R3
      7.96470        -12.4225    R3
      5.94930         2.85850    R2
      5.27250         7.95090    R2
     -2.15110         1.90490    R2
      3.15640         5.98230    R2
      3.14120        -9.66450    R2
      5.62840        -5.48360    R2
      12.2906        -3.48410    R3
     -2.53950        -9.91390    R2
     -1.33080         7.82770    R2
      6.72070        -4.82860    R2
      6.80320        -8.22210    R2
     -10.5302         5.43540    R3
     0.719500        -3.09740    R2
     -4.70860        -4.60220    R2
      12.0568        -13.3325    R3
     -8.68540         3.83810    R2
      8.43280         2.44600    R2
      5.06240         7.31310    R2
     -1.66590        -4.71350    R2
     -10.2609         6.27150    R3
      6.14170        -3.60450    R2
      6.88560        -8.18330    R2
      6.62400        -8.09970    R2
      5.16400         5.31460    R2
     -5.19460        -10.6220    R3
      9.51770         10.0427    R3
      12.2268        -11.1762    R3
      8.71980        -4.26410    R2
     -6.62230        -2.25110    R2
      9.52610        -6.35270    R2
     -10.8792         1.72060    R3
     -5.78390         7.15330    R2
      8.99180         13.7581    R3
     -10.7055        -11.7382    R3
     -4.40560         11.4062    R3
      7.68350         8.93850    R2
      9.82080        -6.32100    R2
     -7.69110         7.64520    R2
     -5.29830        -2.69800    R2
     -3.97350         3.94880    R2
      1.32100         13.7755    R3
     -11.3436         3.12750    R3
      13.1766        0.173200    R3
     -1.59590         12.9647    R3
     -12.1743        0.206600    R3
    -0.402000        0.439600    R1
     -5.66890        -5.75740    R2
      12.6761        -8.51630    R3
     -6.80280        -13.3147    R3
      10.7252         9.29210    R3
      7.60050        -2.45120    R2
      2.24250        -7.85510    R2
      13.8142         13.4679    R3
      5.09350        -13.5568    R3
      3.39320        -10.7262    R3
     -4.66320         13.0275    R3
     -5.40970         6.85810    R2
    -0.669400        -5.76820    R2
     -11.5414        -4.47810    R3
      2.48350         3.26880    R2
     -10.3984        -6.75320    R3
     -4.30390        -5.43570    R2
      2.20680         8.83600    R2
      1.98060        -5.62540    R2
     -11.8332         6.18780    R3
     -9.34650         3.15940    R2
     -9.82220         3.09960    R2
     -12.8466         4.21200    R3
     0.206100         12.5204    R3
     -1.89920        -11.9717    R3
      7.51580         3.37730    R2
     -13.8017       -0.986700    R3
     -4.82930         10.3646    R3
      13.4064        -12.5910    R3
     -5.29470        -3.31190    R2
     -4.55270         2.28700    R2
     -7.05340        -13.8998    R3
     -9.48020         11.2670    R3
      5.28240         9.42030    R2
      6.14690        -11.8310    R3
     -7.05460       -0.239500    R2
     -1.64270         12.2412    R3
     -9.99030        -5.59360    R2
      12.0389         6.68700    R3
     -9.64370         9.72650    R2
     -1.46650        -5.58250    R2
     -10.5726        -7.72390    R3
      1.00260         1.76350    R1
      4.36700         12.5402    R3
     -1.66900         4.23040    R2
     -13.1314         4.85190    R3
      2.66300        -2.16530    R2
      7.61560        -13.0365    R3
      3.54250        -9.82620    R2
      8.42710        -5.47640    R2
     -13.2854       -0.820600    R3
     -10.4573         2.64510    R3
     -3.77450         12.4412    R3
      12.0967        -9.64060    R3
     -1.08110        -2.15120    R1
     -5.94780        -2.74100    R2
     -13.2515         3.99650    R3
     -10.3004         11.0439    R3
      4.17090       -0.668200    R2
      4.59080         7.22520    R2
     0.810300         1.75800    R1
     -10.8816         3.18120    R3
      9.14360         11.4447    R3
      1.57220        -12.5851    R3
      10.4080         3.60430    R3
     -4.00720        0.888700    R2
     0.853600         1.53730    R1
     -10.2902        -5.86610    R3
      4.33970         2.67960    R2
     -2.48090         2.32750    R2
     -10.1174        -13.6179    R3
      3.80780         9.65550    R2
     -7.17560         6.67670    R2
      3.50820        -12.2143    R3
      13.9925         13.2191    R3
    -0.343300         6.52750    R2
    -0.608400         10.7930    R3
      9.03080         6.67290    R2
     -1.62370         13.1353    R3
      6.78940         9.19090    R2
      13.0889        -11.9556    R3
     -9.41830        -12.3391    R3
